ID,VIDEOID,COMMENT,VIDEONAME
UgzY1_FOxsYydfs40gd4AaABAg,kAb8HO3GSCk,grayson in the intro jimmy neutron looking ass,TWINS BUY EACH OTHER OUTFITS! (COACHELLA EDITION)
UgwRxM8KiCz4d9iNhtF4AaABAg,kAb8HO3GSCk,was the word u were looking for combine??,TWINS BUY EACH OTHER OUTFITS! (COACHELLA EDITION)
Ugz0Ofj_yKIDXLIPMnV4AaABAg,kAb8HO3GSCk,"It&#39;s bugging me, cause I know what you mean too. I just can&#39;t think of the word either ",TWINS BUY EACH OTHER OUTFITS! (COACHELLA EDITION)
UgxG_YjKUApC20KUc4V4AaABAg,kAb8HO3GSCk,Ethan&#39;s outfit,TWINS BUY EACH OTHER OUTFITS! (COACHELLA EDITION)
UgzW0hVTNCCBE73_y3Z4AaABAg,kAb8HO3GSCk,,TWINS BUY EACH OTHER OUTFITS! (COACHELLA EDITION)
UgxnQ37JkQttiFdg9_54AaABAg,kAb8HO3GSCk,I feel so bad for Grayson  Ethan:this outfit rocks Grayson:.....,TWINS BUY EACH OTHER OUTFITS! (COACHELLA EDITION)
UgyWFSefFb9t7-7Ksfh4AaABAg,kAb8HO3GSCk,&quot;you look festive&quot;,TWINS BUY EACH OTHER OUTFITS! (COACHELLA EDITION)
UgywnFEZ_peOLbsxKMB4AaABAg,kAb8HO3GSCk," &quot;Sometimes he (Grayson) runs away Coachella and I get scared cuz I&#39;m lost&quot;</b> lmao <a href=""https://www.youtube.com/watch?v=kAb8HO3GSCk&amp;t=5m57s"">5:57</a>",TWINS BUY EACH OTHER OUTFITS! (COACHELLA EDITION)
UgzFj0MfgFVc_3EgQHl4AaABAg,kAb8HO3GSCk,okay but Ethan&#39;s clothes for Grayson looks so bad,TWINS BUY EACH OTHER OUTFITS! (COACHELLA EDITION)
UgwUil_MqqIJB_tTqKF4AaABAg,kAb8HO3GSCk,Cringe,TWINS BUY EACH OTHER OUTFITS! (COACHELLA EDITION)
UgxolETZYSI4dSH_8v94AaABAg,kAb8HO3GSCk,The outfit that Ethan bought Gray is nice separate but all together when Gray is wearing it its horrible,TWINS BUY EACH OTHER OUTFITS! (COACHELLA EDITION)
Ugxtg2EKjoyfZojUMJt4AaABAg,kAb8HO3GSCk,yall could have shopped in savannah,TWINS BUY EACH OTHER OUTFITS! (COACHELLA EDITION)
UgyDuX6eaZgXMJmcQQZ4AaABAg,kAb8HO3GSCk,Louboutins are an addiction trust me.Once you buy him one pair he will want more!!,TWINS BUY EACH OTHER OUTFITS! (COACHELLA EDITION)
UgyHdAzi8OeIoZYz14N4AaABAg,kAb8HO3GSCk,Louboutins are amazing!!!Great choice!I love all my pairs!!!,TWINS BUY EACH OTHER OUTFITS! (COACHELLA EDITION)
UgwQU8LqLGDAJ0rCQw54AaABAg,kAb8HO3GSCk, BUT WHAT WAS THAT WORD</b> ????????,TWINS BUY EACH OTHER OUTFITS! (COACHELLA EDITION)
UgzoJmKR7e14vZM7WE94AaABAg,kAb8HO3GSCk,No offence Ethan but what was that outfit you gave to Grayson man i actually feel bad for Grayson,TWINS BUY EACH OTHER OUTFITS! (COACHELLA EDITION)
UgzmZam4VuUUYtKmLaF4AaABAg,kAb8HO3GSCk,If Elvis and Priscilla had twin boys they would be it,TWINS BUY EACH OTHER OUTFITS! (COACHELLA EDITION)
UgzhngZzc16p-zHbDcZ4AaABAg,kAb8HO3GSCk,Combined ??,TWINS BUY EACH OTHER OUTFITS! (COACHELLA EDITION)
UgwrDzVIxu4f3ljMZ3V4AaABAg,kAb8HO3GSCk,Grayson is Sister Sad for a real one,TWINS BUY EACH OTHER OUTFITS! (COACHELLA EDITION)
UgwAzoxovkO2XJMGWut4AaABAg,kAb8HO3GSCk,Did Ethan mean mesh?,TWINS BUY EACH OTHER OUTFITS! (COACHELLA EDITION)
UgxKU0P0NR9Qij-EcLh4AaABAg,kAb8HO3GSCk,His private account is  @/ethandolansig/,TWINS BUY EACH OTHER OUTFITS! (COACHELLA EDITION)
UgxlXRA3K2GNjm8LS694AaABAg,kAb8HO3GSCk,I love grays outfit too,TWINS BUY EACH OTHER OUTFITS! (COACHELLA EDITION)
Ugz5u9D2Ei9ZyaU3IwJ4AaABAg,kAb8HO3GSCk,Lol this video is cute these twins give me life nd brighten my day,TWINS BUY EACH OTHER OUTFITS! (COACHELLA EDITION)
UgxHcc2YDzszAUmrceZ4AaABAg,kAb8HO3GSCk,"<a href=""https://www.youtube.com/watch?v=kAb8HO3GSCk&amp;t=21m20s"">21:20</a> the first thing I think of are sketchers ",TWINS BUY EACH OTHER OUTFITS! (COACHELLA EDITION)
UgzY0-TCfskB1jeGqUl4AaABAg,kAb8HO3GSCk,Grayson looks fire in that outfit yo,TWINS BUY EACH OTHER OUTFITS! (COACHELLA EDITION)
UgydrcqUqGw3HZp1_fN4AaABAg,kAb8HO3GSCk,2 seconds after receiving the plain white shirt  stares at his brother like wtf yo :(</b>,TWINS BUY EACH OTHER OUTFITS! (COACHELLA EDITION)
UgxWDPMyjzWJKH40sIl4AaABAg,kAb8HO3GSCk,Me: fuck louis vuitton ass niggas  Me 2 seconds later: those shoes are fire yo,TWINS BUY EACH OTHER OUTFITS! (COACHELLA EDITION)
UgxXbGdw7q3ZxcmzofZ4AaABAg,kAb8HO3GSCk,oh my god poor Grayson,TWINS BUY EACH OTHER OUTFITS! (COACHELLA EDITION)
UgxED3od_nXtQFsFHYp4AaABAg,kAb8HO3GSCk,can u guys please re-create each others&#39; ig pics? it&#39;ll be awesome if u do this! ,TWINS BUY EACH OTHER OUTFITS! (COACHELLA EDITION)
UgweCeolKwyYQjY5ROV4AaABAg,kAb8HO3GSCk,What is that word?   Me:.......expand?,TWINS BUY EACH OTHER OUTFITS! (COACHELLA EDITION)
UgyWjEImkbrKOPEfh6N4AaABAg,kAb8HO3GSCk,"Lmao at <a href=""https://www.youtube.com/watch?v=kAb8HO3GSCk&amp;t=20m59s"">20:59</a> Greyson actually looks ridiculous",TWINS BUY EACH OTHER OUTFITS! (COACHELLA EDITION)
UgzU51OcFmmunATIrXt4AaABAg,kAb8HO3GSCk,greyson you sould be thankfull for what you got and also i think you offend  ethan and that was not nice,TWINS BUY EACH OTHER OUTFITS! (COACHELLA EDITION)
UgyUdJnNbP9gkvvdT4d4AaABAg,kAb8HO3GSCk,"OMFG THEY BOUGHT DESIGNER FOR EACH OTHER AWWWEEEEE <a href=""http://www.youtube.com/results?search_query=%23whenuhavemoneylol"">#whenuhavemoneylol</a>",TWINS BUY EACH OTHER OUTFITS! (COACHELLA EDITION)
UgxyL3XNadUlww-ttRt4AaABAg,kAb8HO3GSCk,"did ethan just buy him an ugly outfit, so he looks better??",TWINS BUY EACH OTHER OUTFITS! (COACHELLA EDITION)
UgzB0L8yWusI9RjyDeZ4AaABAg,kAb8HO3GSCk,wish emma and james were in this video button,TWINS BUY EACH OTHER OUTFITS! (COACHELLA EDITION)
UgzuTvb1KqKFmG8ZGpd4AaABAg,kAb8HO3GSCk,,TWINS BUY EACH OTHER OUTFITS! (COACHELLA EDITION)
UgybCbnV6DoV_PgwC014AaABAg,kAb8HO3GSCk,Lowkey was expecting Ethan to say &quot;just kidding bro!&quot; And pull out a whole new outfit for Grayson,TWINS BUY EACH OTHER OUTFITS! (COACHELLA EDITION)
UgyBqbN-Hl8CtwR1gTZ4AaABAg,kAb8HO3GSCk,You look festive,TWINS BUY EACH OTHER OUTFITS! (COACHELLA EDITION)
UgwDdLq0TPJsb_SpX9V4AaABAg,kAb8HO3GSCk,what is Coachella ? Dont judge me,TWINS BUY EACH OTHER OUTFITS! (COACHELLA EDITION)
UgzbxFhSvRMA2gITvC94AaABAg,kAb8HO3GSCk,&quot;That stupid face&quot;  we&#39;re identical</b>,TWINS BUY EACH OTHER OUTFITS! (COACHELLA EDITION)
UgzgXigZ0ro2bocWK914AaABAg,kAb8HO3GSCk,Crimson Chin looking ass,TWINS BUY EACH OTHER OUTFITS! (COACHELLA EDITION)
UgyzH0X0TFdiW62VJJV4AaABAg,kAb8HO3GSCk,They&#39;re so like hollow wtf,TWINS BUY EACH OTHER OUTFITS! (COACHELLA EDITION)
UgyWcuB-JjkDBbx5aD54AaABAg,kAb8HO3GSCk,I think the word theyre looking for is cohesive haha lmao :),TWINS BUY EACH OTHER OUTFITS! (COACHELLA EDITION)
UgylBieNWP0WPaauiTl4AaABAg,kAb8HO3GSCk,They should bring back Bob and Rob Like and Comment if you agree,TWINS BUY EACH OTHER OUTFITS! (COACHELLA EDITION)
UgylhcYmoWV-2kACbsN4AaABAg,kAb8HO3GSCk,&quot;I can pull it off but I dont think he could&quot; YAP THEY&#39;RE TWINS.,TWINS BUY EACH OTHER OUTFITS! (COACHELLA EDITION)
UgyQo02vokVoUpAVi_Z4AaABAg,kAb8HO3GSCk,,TWINS BUY EACH OTHER OUTFITS! (COACHELLA EDITION)
UgyzBHzt2INyXJ4s3454AaABAg,kAb8HO3GSCk,Graysons outfit is horrible !!! Dont wear it lol Ethans our was nice !,TWINS BUY EACH OTHER OUTFITS! (COACHELLA EDITION)
UgzQIxzPZ_kpc2_FZmp4AaABAg,kAb8HO3GSCk,It would of been cool if the whole sister squad done it,TWINS BUY EACH OTHER OUTFITS! (COACHELLA EDITION)
Ugzf5w8M-7qoM_b5vJh4AaABAg,kAb8HO3GSCk,still love you greyson ,TWINS BUY EACH OTHER OUTFITS! (COACHELLA EDITION)
Ugy5zdN0JSE2f8c4B6R4AaABAg,kAb8HO3GSCk,Combine? Is that the word Ethan,TWINS BUY EACH OTHER OUTFITS! (COACHELLA EDITION)
Ugx1FUEgG_EHGC6XmcR4AaABAg,kAb8HO3GSCk,"<a href=""https://www.youtube.com/watch?v=kAb8HO3GSCk&amp;t=22m13s"">22:13</a> moment when the italian che cazzo is shown.   Grayson Dolan, olio su tela, 2019",TWINS BUY EACH OTHER OUTFITS! (COACHELLA EDITION)
UgwFONB5at7s5wfCwHB4AaABAg,kAb8HO3GSCk,"<a href=""https://www.youtube.com/watch?v=kAb8HO3GSCk&amp;t=5m58s"">5:58</a> what is going on with that hair grayson...",TWINS BUY EACH OTHER OUTFITS! (COACHELLA EDITION)
UgxG0JUq5kKEzkOsTzJ4AaABAg,kAb8HO3GSCk,U look good in everything ,TWINS BUY EACH OTHER OUTFITS! (COACHELLA EDITION)
UgxXcCQUEN-1rU2gEep4AaABAg,kAb8HO3GSCk,I love u Gray-gray ,TWINS BUY EACH OTHER OUTFITS! (COACHELLA EDITION)
UgxYkEAiwIC5z-asIY94AaABAg,kAb8HO3GSCk,Grayson- I will try to make you look as cool as I can...With that stupid face  Ethan- Were identical....  Me: ,TWINS BUY EACH OTHER OUTFITS! (COACHELLA EDITION)
UgxP3tojRIXWm7ZuXsx4AaABAg,kAb8HO3GSCk,i kinda feel really bad for grayson lmao,TWINS BUY EACH OTHER OUTFITS! (COACHELLA EDITION)
UgxqmidSGk5QckUXadR4AaABAg,kAb8HO3GSCk,E does the same cute dance as Emma :),TWINS BUY EACH OTHER OUTFITS! (COACHELLA EDITION)
Ugwca6H1wYLGFXz-iRN4AaABAg,kAb8HO3GSCk,Wow Grayson has a dope style,TWINS BUY EACH OTHER OUTFITS! (COACHELLA EDITION)
UgwgTaEFlVEjU1gM5fV4AaABAg,kAb8HO3GSCk,"honestly you two have been going since you were young, why not try:not going ....it is boring by now no? why waste ya money on dumb tickets and outfits, plus i&#39;m sure you geyes aren&#39;t really relaxing when at the event, its the same  bullshit</b> every year; grayson is correct you kiddos are old, no mean disrespect promise, just trying to positively motivate you in a &quot;negative&quot; way therefor maybe you&#39;ll think &quot;perhaps we are &quot;old&quot; lets not go this year: either way, you guys will still get pupils on yous, if you&#39;re worried about the views, they love you two, you&#39;ll still shine to them, just actually give yourselves a true break.go camping, take no photos nor post about it, go skiing, fucking bowling: i adore watching you boys but its more mysterious and interesting, if you live in your life, without letting us know, you deserve it. awe heck no one cares just shut up patience.",TWINS BUY EACH OTHER OUTFITS! (COACHELLA EDITION)
UgwH0fcgmSm2zFmnzkt4AaABAg,kAb8HO3GSCk,"Aw poor Ethan!  he tried!! The accessories were actually good, but the outfit was wrong lol",TWINS BUY EACH OTHER OUTFITS! (COACHELLA EDITION)
Ugx_77Ni8-XSM_WxpF54AaABAg,kAb8HO3GSCk,CONCLUDES,TWINS BUY EACH OTHER OUTFITS! (COACHELLA EDITION)
UgyhZZO17eY8auNSWaV4AaABAg,kAb8HO3GSCk,omg Grayson was super pissed off nipple piercings,TWINS BUY EACH OTHER OUTFITS! (COACHELLA EDITION)
Ugy7nqcyJl-c9ejHnYF4AaABAg,kAb8HO3GSCk,you could say &quot;Portray his style&quot;,TWINS BUY EACH OTHER OUTFITS! (COACHELLA EDITION)
UgwhhoHkjBqGTc330ct4AaABAg,kAb8HO3GSCk,Is the word that Ethan was trying to think of COMBINE,TWINS BUY EACH OTHER OUTFITS! (COACHELLA EDITION)
UgyjS2P5dMlhaQvj59J4AaABAg,kAb8HO3GSCk,dolan twins should meet merrel twins,TWINS BUY EACH OTHER OUTFITS! (COACHELLA EDITION)
UgzF87SA0bl5oxCyCQh4AaABAg,kAb8HO3GSCk,Combined,TWINS BUY EACH OTHER OUTFITS! (COACHELLA EDITION)
Ugx0UvNej3W4LK4uHsZ4AaABAg,kAb8HO3GSCk,Was that word combined?,TWINS BUY EACH OTHER OUTFITS! (COACHELLA EDITION)
UgxMj5E4JYDJWAtLmrR4AaABAg,kAb8HO3GSCk,the word was combine ?? lollll,TWINS BUY EACH OTHER OUTFITS! (COACHELLA EDITION)
UgwXVjnSr5KBRVKORiZ4AaABAg,kAb8HO3GSCk,IT&#39;S COMBINE THE WORD YOUR LOOKING FOR IS COMBINE,TWINS BUY EACH OTHER OUTFITS! (COACHELLA EDITION)
UgzNVjMU6bMk9rtMm7h4AaABAg,kAb8HO3GSCk,Grey did so well with Es outfit  E not so much,TWINS BUY EACH OTHER OUTFITS! (COACHELLA EDITION)
UgzP3GtJAfXsP-SVAQ14AaABAg,kAb8HO3GSCk,I thought you guys weren&#39;t twins for a bit of this video. Cause TBH you guys look like you may be brothers or cousins but you look nothing a like. No hate,TWINS BUY EACH OTHER OUTFITS! (COACHELLA EDITION)
UgwohEP1h2Y-a9fJOsp4AaABAg,kAb8HO3GSCk,Stupid face..   Were identical,TWINS BUY EACH OTHER OUTFITS! (COACHELLA EDITION)
UgzO2ph3fbojJVE4kfl4AaABAg,kAb8HO3GSCk,graysons outfit was fine except the shorts but ethan looked like emma at the paris fashion week and had chapstick and sunscreen for accessories,TWINS BUY EACH OTHER OUTFITS! (COACHELLA EDITION)
UgzHbrkQNWxT6SCIBRN4AaABAg,kAb8HO3GSCk,lowkey feel theyre angry at each other,TWINS BUY EACH OTHER OUTFITS! (COACHELLA EDITION)
UgxjYBkqsJl46ZihrpF4AaABAg,kAb8HO3GSCk," grayson being pissed at ethan for </b> <a href=""https://www.youtube.com/watch?v=kAb8HO3GSCk&amp;t=25m43s"">25:43</a></b>  straight</b>",TWINS BUY EACH OTHER OUTFITS! (COACHELLA EDITION)
UgyyjyEESbMAD1ys2Gt4AaABAg,kAb8HO3GSCk,COHESIVE,TWINS BUY EACH OTHER OUTFITS! (COACHELLA EDITION)
UgxH6x4cEQ_YEnn-uC94AaABAg,kAb8HO3GSCk,Where the sister squad at ,TWINS BUY EACH OTHER OUTFITS! (COACHELLA EDITION)
UgxShF7Bnk-wTlrHf4Z4AaABAg,kAb8HO3GSCk,Love u both xxx,TWINS BUY EACH OTHER OUTFITS! (COACHELLA EDITION)
UgywJr7ET9iGKaF1L6R4AaABAg,kAb8HO3GSCk,"<a href=""https://www.youtube.com/watch?v=kAb8HO3GSCk&amp;t=2m40s"">2:40</a> I think the word youre looking for is INCORPORATES",TWINS BUY EACH OTHER OUTFITS! (COACHELLA EDITION)
UgxDQuQXXaJzZIbY_Ql4AaABAg,kAb8HO3GSCk,Capsulates?,TWINS BUY EACH OTHER OUTFITS! (COACHELLA EDITION)
Ugz-VuVWvL5Z3NaaVqV4AaABAg,kAb8HO3GSCk,Grayson: look at me bro. Ethan:You look festive                    IM DEAD ,TWINS BUY EACH OTHER OUTFITS! (COACHELLA EDITION)
Ugz6Jb0rmuaNQXBDzZ94AaABAg,kAb8HO3GSCk,e youre thinking of the word: combine ,TWINS BUY EACH OTHER OUTFITS! (COACHELLA EDITION)
UgxhaisSOO999clTaRt4AaABAg,kAb8HO3GSCk,Notifications are on please give me a shout I love you guys so much and you&#39;re hilarious MP subscribe to my channel the name is NAOMI NASH,TWINS BUY EACH OTHER OUTFITS! (COACHELLA EDITION)
UgxxlSXCRjjhA7NjBBJ4AaABAg,kAb8HO3GSCk,Grayson would look 10 times better without the bandana,TWINS BUY EACH OTHER OUTFITS! (COACHELLA EDITION)
Ugxqg23KOChckjGMdx54AaABAg,kAb8HO3GSCk,Mr Gamingwatch reverse (?),TWINS BUY EACH OTHER OUTFITS! (COACHELLA EDITION)
Ugyq_4PIzI1JpjKehVF4AaABAg,kAb8HO3GSCk,Grayson yells a lot at Ethan so much. But thats me so Im Grayson Lol ,TWINS BUY EACH OTHER OUTFITS! (COACHELLA EDITION)
Ugw0Eh5ladOQa-DBcpN4AaABAg,kAb8HO3GSCk,Just gonna say the word was combined,TWINS BUY EACH OTHER OUTFITS! (COACHELLA EDITION)
UgyzQjx7jDHhnM-R9wR4AaABAg,kAb8HO3GSCk,I am white and you both have made me racist towards white people!,TWINS BUY EACH OTHER OUTFITS! (COACHELLA EDITION)
UgxhsNSmaF1uS-LbnYR4AaABAg,kAb8HO3GSCk,It is sad that Grayson actually put thought into the outfit and Ethan didn&#39;t.,TWINS BUY EACH OTHER OUTFITS! (COACHELLA EDITION)
UgwRI1Y2uZzfw3hPKsl4AaABAg,kAb8HO3GSCk,"It was funny because in the middle of this, I got an ad for Cochella",TWINS BUY EACH OTHER OUTFITS! (COACHELLA EDITION)
Ugyb99aEafVDfIGGwCl4AaABAg,lvgVGtqqR1M,I&#39;m in love with his parents ,Meet Our Goats!
UgwR2-lldrHrFtLcN2x4AaABAg,lvgVGtqqR1M,Wheres your engagement ring,Meet Our Goats!
Ugwwfi0W247JPoBOXSR4AaABAg,lvgVGtqqR1M,Ryland your grandma is a doll ,Meet Our Goats!
UgwS9_vDTFshodfoCkV4AaABAg,lvgVGtqqR1M,GAYYYYYYYYYY,Meet Our Goats!
Ugz6-imM8thrO9XlxM14AaABAg,lvgVGtqqR1M,"Ordered me some razors! Lol, seems like a very good deal. ",Meet Our Goats!
UgzSSyshup1IsjMq2YN4AaABAg,lvgVGtqqR1M,I think Andrew needs to put on a wig,Meet Our Goats!
Ugz3t3Vfv-zUN9dUm754AaABAg,lvgVGtqqR1M,"I know this is a fun video, but it really made me cry. When she said that it was the last time she would see the ocean, I felt that. Youre so sweet to your grandmother Ryan ",Meet Our Goats!
Ugx0AMM9L56kZoRhAKd4AaABAg,lvgVGtqqR1M,I just realised Andrews laugh sounds like a goat haha,Meet Our Goats!
Ugy_ovtQT1sneCKlBZV4AaABAg,lvgVGtqqR1M,I own a goat hes white with silver glittery horns ,Meet Our Goats!
UgykBVodyPzLkVbuI_94AaABAg,lvgVGtqqR1M,More like downward goat ,Meet Our Goats!
Ugx6WRGKm7LO01bp4Ot4AaABAg,lvgVGtqqR1M,Ryland: Now I am generally in love with these products. . . Me: What about Shane??,Meet Our Goats!
UgwWTAzKVDTwUgjK7BZ4AaABAg,lvgVGtqqR1M,I hate these assholes. They put a red bar on the blttom of the video thumbnail to instinctively bait you into thinking you&#39;ve watched this video and click on it. Just want you to know I didn&#39;t fall for it and I clicked willingly to dislike,Meet Our Goats!
Ugymn-r_dMYDWag6-fl4AaABAg,lvgVGtqqR1M,Still mad at Ryland for shaming women with mustaches,Meet Our Goats!
UgwSsAqpBYHh91yffnV4AaABAg,lvgVGtqqR1M,WADING! you WADE in the ocean ,Meet Our Goats!
UgwPQ9N9-0D6FFtwTAx4AaABAg,lvgVGtqqR1M,What&#39;s the teaaa,Meet Our Goats!
UgwIHnDr_bhYRYW3eWV4AaABAg,lvgVGtqqR1M,What u doing is animal abuse and especially the animal fell real hard on the floor.,Meet Our Goats!
UgwzLZAWGF_izesAg0R4AaABAg,lvgVGtqqR1M,love the Hermes blanket lmao,Meet Our Goats!
Ugya-eGDTD0iI0w2lZd4AaABAg,lvgVGtqqR1M,1000% want a goat now,Meet Our Goats!
Ugxl9HI6TITLz6aLn6l4AaABAg,lvgVGtqqR1M,this just makes me happy ,Meet Our Goats!
UgyrXHDINdd8ozGnTnx4AaABAg,lvgVGtqqR1M,Watch out Shane might rape them to...,Meet Our Goats!
UgyFn-Mww3G-XY2jm9Z4AaABAg,lvgVGtqqR1M,This is the most wholesome video I think I&#39;ve ever seen.,Meet Our Goats!
UgyQq8jmZapRBZ-UiYt4AaABAg,lvgVGtqqR1M,"Meet our goats, who are also . ",Meet Our Goats!
UgzDfgKZVMDuVhMj00x4AaABAg,lvgVGtqqR1M,please have goats at your wedding !!!,Meet Our Goats!
UgwRF54cUNcDb3S8hVZ4AaABAg,lvgVGtqqR1M,Very thorough DSC plug..(no pun intended),Meet Our Goats!
UgzFYkeYBo_g6mRHOpF4AaABAg,lvgVGtqqR1M,Keep it away from shane hes going to cum on it,Meet Our Goats!
UgxfRV2B_k-0nJUwCbB4AaABAg,lvgVGtqqR1M,"Shanes getting tired of cheetos company, yall know what i mean",Meet Our Goats!
UgyzmEQq51tPxVoWHXF4AaABAg,lvgVGtqqR1M,Please don&#39;t cum on them u weirdo,Meet Our Goats!
UgwB7pqI-lQm2ZgbtJp4AaABAg,lvgVGtqqR1M,Charlie hoarse Charlie hoarse ,Meet Our Goats!
Ugwzj24FQmy4WiW80V14AaABAg,lvgVGtqqR1M,Great more animals to be fckd. Smh,Meet Our Goats!
UgyTVw6KfrtYEUJc5UJ4AaABAg,lvgVGtqqR1M,Ryland Adams in a Jeffree Star jumpsuit with a goat on his back? ICONIC,Meet Our Goats!
Ugw6TirdMNd89haV_DB4AaABAg,lvgVGtqqR1M,Using goats to earn  amazing,Meet Our Goats!
UgxBNmYUSD6ghN6AFFZ4AaABAg,lvgVGtqqR1M,I hope they don&#39;t teabag the goats.,Meet Our Goats!
UgxgytNyp9yaogcCOS94AaABAg,lvgVGtqqR1M,Goat girls r nice esp dye hair way of talking  .   ryland hatsoff it was a great fun clip enjoyed ,Meet Our Goats!
Ugx3ALx-YVaI74DGhp54AaABAg,lvgVGtqqR1M,Rylands dad  SHARON!,Meet Our Goats!
UgwBJKRigQiDqVzW7Q94AaABAg,lvgVGtqqR1M,15 min  wt this y they humping  .    i hate cow morgan bad ass shes not beautiful  ugly laugh,Meet Our Goats!
UgxvevhQOV2Xo86BUS14AaABAg,lvgVGtqqR1M,Nice Shane you gonna fuck your goat too?,Meet Our Goats!
Ugx8JAi6eMzXraofp1l4AaABAg,lvgVGtqqR1M,Just a question Ryland. Are you a Taurus by any chance ?? Im not sure if you are but you really seem like one in the aspect that you are down for litteraly anything.  Im also a Taurus and Im exactly the same and Im very curious In zodiacs and stuff and realised this was one of the traits,Meet Our Goats!
UgycOjiI4I2vVRvrYlh4AaABAg,lvgVGtqqR1M,"Ryland looks cute with hair plant   . shane looks healthy &#39;   cute , he become sober decent now",Meet Our Goats!
Ugy54FswPU0Cj1DsO2N4AaABAg,lvgVGtqqR1M,I love this very simple very nice loving dad   . shane home area is heaven floral green hot moutnious i love it,Meet Our Goats!
UgzUSy3CurA7MuZYdAN4AaABAg,lvgVGtqqR1M,Dont fuck the goat,Meet Our Goats!
UgyT-SsCrHubBQFCllZ4AaABAg,lvgVGtqqR1M,"So cuuuuuuute! Please, go vegan! They&#39;re just too adorable! ",Meet Our Goats!
UgwTeB_M7uqXqSH2lRJ4AaABAg,lvgVGtqqR1M,what was shanes controversy,Meet Our Goats!
Ugyfg8tmn0OhxHB0QUJ4AaABAg,lvgVGtqqR1M,andrewys laugh and wheeze make my entire day,Meet Our Goats!
UgwcHaJGXVkYDLzB6xB4AaABAg,lvgVGtqqR1M,Poor goats,Meet Our Goats!
Ugw6xD6uki7onbaAc2B4AaABAg,lvgVGtqqR1M,icons as always. bitch we stan.,Meet Our Goats!
UgyzB-cnYj_QXgTHR-B4AaABAg,lvgVGtqqR1M,never thought id laugh so much at some cute goats,Meet Our Goats!
UgyzQNA8C09tm_cWRZ54AaABAg,lvgVGtqqR1M,Shane is so dedicated to make up now! Who is this guru?!?  Love it,Meet Our Goats!
Ugz0vrsU6jMYJWZdvaV4AaABAg,lvgVGtqqR1M,GOATSSSSSSSSSSSSS,Meet Our Goats!
UgwEbI8-yHRtJbj0cW94AaABAg,lvgVGtqqR1M,These comments are so fucking annoying,Meet Our Goats!
Ugwhhf3jaWe-O43uC7p4AaABAg,lvgVGtqqR1M,,Meet Our Goats!
UgwggQJVGKTUo9rhvCp4AaABAg,lvgVGtqqR1M,Morgan was an Uber,Meet Our Goats!
UgwEMFb9B774BkR9A3h4AaABAg,lvgVGtqqR1M,Adorable family moments,Meet Our Goats!
UgyZlm2rhPQLxtxeE8t4AaABAg,lvgVGtqqR1M,Lol shane is gonna fuck them cause he likes having sex with animals like dogs and cats,Meet Our Goats!
Ugzhs_yhl0RoZ8t_hVp4AaABAg,lvgVGtqqR1M,Make sure he doesn&#39;t cum on them,Meet Our Goats!
Ugxv4UqzQWmlh59vgFV4AaABAg,lvgVGtqqR1M,Why didn&#39;t they invite shanes mom? She would&#39;ve had fun too.,Meet Our Goats!
UgxsPH3r8JGr-b3o7kd4AaABAg,lvgVGtqqR1M,Is funny how gay people be getting hella views just bc theyre gay and special tf,Meet Our Goats!
Ugx3-xwLHGBqiso9M4F4AaABAg,lvgVGtqqR1M,keep shane away,Meet Our Goats!
UgyebPGc-kJKXglJEPR4AaABAg,lvgVGtqqR1M,Did anyone else get ring worms? Hope your sis gets better soon!!!!,Meet Our Goats!
Ugxlb4g9o7O-KHBFQK94AaABAg,lvgVGtqqR1M,I love this Ryland is living his BEST life and bringing happiness to his family ,Meet Our Goats!
UgzG_0nkW2Sy_JoaxGh4AaABAg,lvgVGtqqR1M,"<a href=""https://www.youtube.com/watch?v=lvgVGtqqR1M&amp;t=17m25s"">17:25</a> Andrew- what is happening.",Meet Our Goats!
Ugx6Yl73e3rgkos_IGx4AaABAg,lvgVGtqqR1M,I cant... I laughed the whole time,Meet Our Goats!
UgyZzAQoHunUfxyzjHZ4AaABAg,lvgVGtqqR1M,Rylands dad seems cool,Meet Our Goats!
UgxR5jDmA30cZpb5PiF4AaABAg,lvgVGtqqR1M,Rip goats,Meet Our Goats!
UgxW7uqvU5EXLN-AxVx4AaABAg,lvgVGtqqR1M,Wow just another animal for Shane to bust a nut on,Meet Our Goats!
UgyG7k8SmZOkBlqMrLV4AaABAg,lvgVGtqqR1M,I thought it was weird then it just got real weird with the wigs,Meet Our Goats!
UgzicXNlY_v4ld1n9ld4AaABAg,lvgVGtqqR1M,Andrews laugh at gma in the jumpsuit ,Meet Our Goats!
UgwzhWrLifShiHhvO-B4AaABAg,lvgVGtqqR1M,why do i love this family better than my own ,Meet Our Goats!
UgygfK7II7gRxjFQu5N4AaABAg,lvgVGtqqR1M,Some much gayness in this video  dollar shave club is the best shaving my asshole and the shaving cream makes for great lube,Meet Our Goats!
Ugw-GzLn_v6So_SVXFp4AaABAg,lvgVGtqqR1M,Are a couple of those wigs from Mykie from Glam and Gore?,Meet Our Goats!
UgwbYinnGPNwnbMz_c54AaABAg,lvgVGtqqR1M,Morgan: Im taking my goat for a ride  cuts to clip of her crawling away w kid on her back</b> I CACKLED HA,Meet Our Goats!
UgySmbij82Qwqjltyet4AaABAg,lvgVGtqqR1M,You could see how nervous looking Shane was,Meet Our Goats!
